year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,deforestation_hectares
2012,ARGENTINA,AR,SARMIENTO,AR-86182,SANTIAGO DEL ESTERO,AR-86,1082.467465
2012,ARGENTINA,AR,SILIPICA,AR-86189,SANTIAGO DEL ESTERO,AR-86,948.2756597
2012,ARGENTINA,AR,SIMOCA,AR-90091,TUCUMAN,AR-90,892.9583569
2012,ARGENTINA,AR,SOBREMONTE,AR-14154,CORDOBA,AR-14,170.4147981
2012,ARGENTINA,AR,TAPENAGA,AR-22161,CHACO,AR-22,56.10365805
2012,ARGENTINA,AR,TRANCAS,AR-90112,TUCUMAN,AR-90,609.8598046
2012,ARGENTINA,AR,TULUMBA,AR-14175,CORDOBA,AR-14,358.0247136
2012,ARGENTINA,AR,VALLE VIEJO,AR-10112,CATAMARCA,AR-10,5.041706696
2012,ARGENTINA,AR,VERA,AR-82133,SANTA FE,AR-82,2326.21196
2013,ARGENTINA,AR,12 DE OCTUBRE,AR-22036,CHACO,AR-22,363.2608179
2013,ARGENTINA,AR,1º DE MAYO,AR-22126,CHACO,AR-22,79.21836941
2013,ARGENTINA,AR,25 DE MAYO,AR-22168,CHACO,AR-22,79.21657906
2013,ARGENTINA,AR,2 DE ABRIL,AR-22039,CHACO,AR-22,89.69286457
2013,ARGENTINA,AR,9 DE JULIO,AR-22105,CHACO,AR-22,596.89567
2013,ARGENTINA,AR,9 DE JULIO,AR-82077,SANTA FE,AR-82,1276.18621
2013,ARGENTINA,AR,AGUIRRE,AR-86007,SANTIAGO DEL ESTERO,AR-86,1185.088324
2013,ARGENTINA,AR,ALBERDI,AR-86014,SANTIAGO DEL ESTERO,AR-86,13147.3054
2013,ARGENTINA,AR,ALMIRANTE BROWN,AR-22007,CHACO,AR-22,10873.59091
2013,ARGENTINA,AR,AMBATO,AR-10007,CATAMARCA,AR-10,8.149719627
2013,ARGENTINA,AR,ANCASTI,AR-10014,CATAMARCA,AR-10,4.206546377
2013,ARGENTINA,AR,ANTA,AR-66007,SALTA,AR-66,13565.44087
2013,ARGENTINA,AR,ATAMISQUI,AR-86021,SANTIAGO DEL ESTERO,AR-86,46.56944121
2013,ARGENTINA,AR,AVELLANEDA,AR-86028,SANTIAGO DEL ESTERO,AR-86,418.6319553
2013,ARGENTINA,AR,AYACUCHO,AR-74007,SAN LUIS,AR-74,525.0279488
2013,ARGENTINA,AR,BANDA,AR-86035,SANTIAGO DEL ESTERO,AR-86,1060.552428
2013,ARGENTINA,AR,BELGRANO,AR-74014,SAN LUIS,AR-74,851.6391474
2013,ARGENTINA,AR,BELGRANO,AR-86042,SANTIAGO DEL ESTERO,AR-86,774.6907829
2013,ARGENTINA,AR,BERMEJO,AR-22014,CHACO,AR-22,159.8925463
2013,ARGENTINA,AR,BERMEJO,AR-34007,FORMOSA,AR-34,4963.494892
2013,ARGENTINA,AR,CALAMUCHITA,AR-14007,CORDOBA,AR-14,261.9199744
2013,ARGENTINA,AR,CAPAYAN,AR-10042,CATAMARCA,AR-10,40.85565682
2013,ARGENTINA,AR,CAPITAL,AR-10049,CATAMARCA,AR-10,67.61808092
2013,ARGENTINA,AR,CAPITAL,AR-18021,CORRIENTES,AR-18,23.28683022
2013,ARGENTINA,AR,CAPITAL,AR-46014,LA RIOJA,AR-46,457.2104299
2013,ARGENTINA,AR,CAPITAL,AR-86049,SANTIAGO DEL ESTERO,AR-86,206.897639
2013,ARGENTINA,AR,CERRILLOS,AR-66035,SALTA,AR-66,59.94199862
2013,ARGENTINA,AR,CHACABUCO,AR-22028,CHACO,AR-22,517.9233371
2013,ARGENTINA,AR,CHACABUCO,AR-74028,SAN LUIS,AR-74,98.9746405
2013,ARGENTINA,AR,CHAMICAL,AR-46035,LA RIOJA,AR-46,29.95817515
2013,ARGENTINA,AR,CHOYA,AR-86063,SANTIAGO DEL ESTERO,AR-86,2190.741337
2013,ARGENTINA,AR,COMANDANTE FERNANDEZ,AR-22021,CHACO,AR-22,210.4311254
2013,ARGENTINA,AR,COPO,AR-86056,SANTIAGO DEL ESTERO,AR-86,4934.679946
2013,ARGENTINA,AR,CRUZ ALTA,AR-90014,TUCUMAN,AR-90,57.40938247
2013,ARGENTINA,AR,CRUZ DEL EJE,AR-14028,CORDOBA,AR-14,931.7609361
2013,ARGENTINA,AR,EL ALTO,AR-10056,CATAMARCA,AR-10,52.68838384
2013,ARGENTINA,AR,FIGUEROA,AR-86070,SANTIAGO DEL ESTERO,AR-86,371.8924481
2013,ARGENTINA,AR,FORMOSA,AR-34014,FORMOSA,AR-34,144.8109944
2013,ARGENTINA,AR,FRAY JUSTO SANTA MARIA DE ORO,AR-22043,CHACO,AR-22,15.54033552
2013,ARGENTINA,AR,FRAY MAMERTO ESQUIU,AR-10063,CATAMARCA,AR-10,4.0224934
2013,ARGENTINA,AR,GENERAL ANGEL V. PENALOZA,AR-46056,LA RIOJA,AR-46,46.57626837
2013,ARGENTINA,AR,GENERAL BELGRANO,AR-22049,CHACO,AR-22,222.9195081
2013,ARGENTINA,AR,GENERAL BELGRANO,AR-46063,LA RIOJA,AR-46,47.13792187
2013,ARGENTINA,AR,GENERAL DONOVAN,AR-22056,CHACO,AR-22,106.0676594
2013,ARGENTINA,AR,GENERAL GUEMES,AR-22063,CHACO,AR-22,3340.015492
2013,ARGENTINA,AR,GENERAL GUEMES,AR-66049,SALTA,AR-66,1167.024109
2013,ARGENTINA,AR,GENERAL JOSE DE SAN MARTIN,AR-66056,SALTA,AR-66,11840.9493
2013,ARGENTINA,AR,GENERAL JUAN F. QUIROGA,AR-46070,LA RIOJA,AR-46,125.6023901
2013,ARGENTINA,AR,GENERAL OBLIGADO,AR-82049,SANTA FE,AR-82,993.123975
2013,ARGENTINA,AR,GENERAL OCAMPO,AR-46084,LA RIOJA,AR-46,14.53251344
2013,ARGENTINA,AR,GENERAL SAN MARTIN,AR-46091,LA RIOJA,AR-46,399.7457545
2013,ARGENTINA,AR,GENERAL TABOADA,AR-86077,SANTIAGO DEL ESTERO,AR-86,3681.543859
2013,ARGENTINA,AR,GRANEROS,AR-90035,TUCUMAN,AR-90,1133.461541
2013,ARGENTINA,AR,GUASAYAN,AR-86084,SANTIAGO DEL ESTERO,AR-86,670.1610358
2013,ARGENTINA,AR,INDEPENDENCIA,AR-22070,CHACO,AR-22,461.605728
2013,ARGENTINA,AR,ISCHILIN,AR-14049,CORDOBA,AR-14,785.5963397
2013,ARGENTINA,AR,JIMENEZ,AR-86091,SANTIAGO DEL ESTERO,AR-86,1810.90064
2013,ARGENTINA,AR,JUAN B. ALBERDI,AR-90042,TUCUMAN,AR-90,38.76721122
2013,ARGENTINA,AR,JUAN F. IBARRA,AR-86098,SANTIAGO DEL ESTERO,AR-86,3971.518447
2013,ARGENTINA,AR,JUNIN,AR-74049,SAN LUIS,AR-74,932.3216167
2013,ARGENTINA,AR,LA CANDELARIA,AR-66084,SALTA,AR-66,121.8304812
2013,ARGENTINA,AR,LA COCHA,AR-90049,TUCUMAN,AR-90,65.01066129
2013,ARGENTINA,AR,LAISHI,AR-34021,FORMOSA,AR-34,130.3020863
2013,ARGENTINA,AR,LA PAZ,AR-10070,CATAMARCA,AR-10,177.8740704
2013,ARGENTINA,AR,LA VINA,AR-66098,SALTA,AR-66,245.0339247
2013,ARGENTINA,AR,LEALES,AR-90056,TUCUMAN,AR-90,832.6199149
2013,ARGENTINA,AR,LIBERTAD,AR-22077,CHACO,AR-22,78.37827284
2013,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-22084,CHACO,AR-22,119.755839
2013,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-74063,SAN LUIS,AR-74,30.98298557
2013,ARGENTINA,AR,LORETO,AR-86105,SANTIAGO DEL ESTERO,AR-86,246.8763249
2013,ARGENTINA,AR,MAIPU,AR-22091,CHACO,AR-22,775.957988
2013,ARGENTINA,AR,MATACOS,AR-34028,FORMOSA,AR-34,1289.1616
2013,ARGENTINA,AR,MAYOR LUIS J. FONTANA,AR-22098,CHACO,AR-22,295.4801915
2013,ARGENTINA,AR,METAN,AR-66112,SALTA,AR-66,3200.485156
2013,ARGENTINA,AR,MINAS,AR-14070,CORDOBA,AR-14,31.14808878
2013,ARGENTINA,AR,MITRE,AR-86112,SANTIAGO DEL ESTERO,AR-86,286.247442
2013,ARGENTINA,AR,MORENO,AR-86119,SANTIAGO DEL ESTERO,AR-86,7978.732169
2013,ARGENTINA,AR,O'HIGGINS,AR-22112,CHACO,AR-22,185.7297783
2013,ARGENTINA,AR,OJO DE AGUA,AR-86126,SANTIAGO DEL ESTERO,AR-86,888.5200833
2013,ARGENTINA,AR,ORAN,AR-66126,SALTA,AR-66,7810.157318
2013,ARGENTINA,AR,PALPALA,AR-38042,JUJUY,AR-38,29.8252712
2013,ARGENTINA,AR,PATINO,AR-34035,FORMOSA,AR-34,14029.10058
2013,ARGENTINA,AR,PELLEGRINI,AR-86133,SANTIAGO DEL ESTERO,AR-86,7456.483755
2013,ARGENTINA,AR,PILAGAS,AR-34042,FORMOSA,AR-34,536.8995542
2013,ARGENTINA,AR,PILCOMAYO,AR-34049,FORMOSA,AR-34,408.9003702
2013,ARGENTINA,AR,PIRANE,AR-34056,FORMOSA,AR-34,3196.079782
2013,ARGENTINA,AR,POCHO,AR-14077,CORDOBA,AR-14,43.90632152
2013,ARGENTINA,AR,PRESIDENCIA DE LA PLAZA,AR-22119,CHACO,AR-22,329.268501
2013,ARGENTINA,AR,PUNILLA,AR-14091,CORDOBA,AR-14,23.45661106
2013,ARGENTINA,AR,QUEBRACHOS,AR-86140,SANTIAGO DEL ESTERO,AR-86,1271.148711
2013,ARGENTINA,AR,QUITILIPI,AR-22133,CHACO,AR-22,91.67335005
2013,ARGENTINA,AR,RAMON LISTA,AR-34063,FORMOSA,AR-34,5858.699262
2013,ARGENTINA,AR,RIO HONDO,AR-86147,SANTIAGO DEL ESTERO,AR-86,238.8603724
2013,ARGENTINA,AR,RIO SECO,AR-14112,CORDOBA,AR-14,1129.210743
2013,ARGENTINA,AR,RIVADAVIA,AR-66133,SALTA,AR-66,2642.537588
2013,ARGENTINA,AR,RIVADAVIA,AR-86154,SANTIAGO DEL ESTERO,AR-86,750.2484935
2013,ARGENTINA,AR,ROBLES,AR-86161,SANTIAGO DEL ESTERO,AR-86,396.6338236
2013,ARGENTINA,AR,ROSARIO DE LA FRONTERA,AR-66140,SALTA,AR-66,2125.609624
2013,ARGENTINA,AR,ROSARIO VERA PENALOZA,AR-46112,LA RIOJA,AR-46,520.7466521
2013,ARGENTINA,AR,SALAVINA,AR-86168,SANTIAGO DEL ESTERO,AR-86,129.1476951
2013,ARGENTINA,AR,SAN ALBERTO,AR-14126,CORDOBA,AR-14,40.64925285
2013,ARGENTINA,AR,SAN COSME,AR-18133,CORRIENTES,AR-18,17.06710118
2013,ARGENTINA,AR,SAN FERNANDO,AR-22140,CHACO,AR-22,132.6538001
2013,ARGENTINA,AR,SAN JAVIER,AR-14133,CORDOBA,AR-14,50.72580412
2013,ARGENTINA,AR,SAN JUSTO,AR-82112,SANTA FE,AR-82,644.0679149
2013,ARGENTINA,AR,SAN LORENZO,AR-22147,CHACO,AR-22,143.6004408
2013,ARGENTINA,AR,SAN MARTIN,AR-86175,SANTIAGO DEL ESTERO,AR-86,504.8812047
2013,ARGENTINA,AR,SAN PEDRO,AR-38063,JUJUY,AR-38,611.3502366
2013,ARGENTINA,AR,SANTA ROSA,AR-10098,CATAMARCA,AR-10,379.0069267
2013,ARGENTINA,AR,SARGENTO CABRAL,AR-22154,CHACO,AR-22,84.21885324
2013,ARGENTINA,AR,SARMIENTO,AR-86182,SANTIAGO DEL ESTERO,AR-86,940.3621394
2013,ARGENTINA,AR,SILIPICA,AR-86189,SANTIAGO DEL ESTERO,AR-86,111.3521169
2013,ARGENTINA,AR,SIMOCA,AR-90091,TUCUMAN,AR-90,437.7654135
2013,ARGENTINA,AR,SOBREMONTE,AR-14154,CORDOBA,AR-14,305.759497
2013,ARGENTINA,AR,TAPENAGA,AR-22161,CHACO,AR-22,358.575996
2013,ARGENTINA,AR,TRANCAS,AR-90112,TUCUMAN,AR-90,163.5520744
2013,ARGENTINA,AR,TULUMBA,AR-14175,CORDOBA,AR-14,442.4581839
2013,ARGENTINA,AR,VALLE VIEJO,AR-10112,CATAMARCA,AR-10,8.897599153
2013,ARGENTINA,AR,VERA,AR-82133,SANTA FE,AR-82,3939.282205
2014,ARGENTINA,AR,12 DE OCTUBRE,AR-22036,CHACO,AR-22,916.3266279
2014,ARGENTINA,AR,1º DE MAYO,AR-22126,CHACO,AR-22,31.23667695
2014,ARGENTINA,AR,25 DE MAYO,AR-22168,CHACO,AR-22,35.45953748
2014,ARGENTINA,AR,2 DE ABRIL,AR-22039,CHACO,AR-22,171.1146282
2014,ARGENTINA,AR,9 DE JULIO,AR-22105,CHACO,AR-22,1275.703097
2014,ARGENTINA,AR,9 DE JULIO,AR-82077,SANTA FE,AR-82,1222.730564
2014,ARGENTINA,AR,AGUIRRE,AR-86007,SANTIAGO DEL ESTERO,AR-86,901.3402119
2014,ARGENTINA,AR,ALBERDI,AR-86014,SANTIAGO DEL ESTERO,AR-86,8889.779196
2014,ARGENTINA,AR,ALMIRANTE BROWN,AR-22007,CHACO,AR-22,10526.47552
2014,ARGENTINA,AR,AMBATO,AR-10007,CATAMARCA,AR-10,9.097037859
2014,ARGENTINA,AR,ANCASTI,AR-10014,CATAMARCA,AR-10,1.341190847
2014,ARGENTINA,AR,ANTA,AR-66007,SALTA,AR-66,17762.29306
2014,ARGENTINA,AR,ATAMISQUI,AR-86021,SANTIAGO DEL ESTERO,AR-86,32.02169079
2014,ARGENTINA,AR,AVELLANEDA,AR-86028,SANTIAGO DEL ESTERO,AR-86,605.8773035
2014,ARGENTINA,AR,AYACUCHO,AR-74007,SAN LUIS,AR-74,528.5608793
2014,ARGENTINA,AR,BANDA,AR-86035,SANTIAGO DEL ESTERO,AR-86,543.1363405
2014,ARGENTINA,AR,BELGRANO,AR-74014,SAN LUIS,AR-74,805.4723971
2014,ARGENTINA,AR,BELGRANO,AR-86042,SANTIAGO DEL ESTERO,AR-86,483.6387336
2014,ARGENTINA,AR,BERMEJO,AR-22014,CHACO,AR-22,128.5416052
2014,ARGENTINA,AR,BERMEJO,AR-34007,FORMOSA,AR-34,2618.962723
2014,ARGENTINA,AR,CALAMUCHITA,AR-14007,CORDOBA,AR-14,745.2949075
2014,ARGENTINA,AR,CAPAYAN,AR-10042,CATAMARCA,AR-10,19.46804326
2014,ARGENTINA,AR,CAPITAL,AR-10049,CATAMARCA,AR-10,64.88050064
2014,ARGENTINA,AR,CAPITAL,AR-18021,CORRIENTES,AR-18,23.99689732
2014,ARGENTINA,AR,CAPITAL,AR-46014,LA RIOJA,AR-46,415.6597563
2014,ARGENTINA,AR,CAPITAL,AR-86049,SANTIAGO DEL ESTERO,AR-86,160.7746722
2014,ARGENTINA,AR,CERRILLOS,AR-66035,SALTA,AR-66,30.03674041
2014,ARGENTINA,AR,CHACABUCO,AR-22028,CHACO,AR-22,948.8056176
2014,ARGENTINA,AR,CHACABUCO,AR-74028,SAN LUIS,AR-74,141.9597287
2014,ARGENTINA,AR,CHAMICAL,AR-46035,LA RIOJA,AR-46,14.4015017
2014,ARGENTINA,AR,CHOYA,AR-86063,SANTIAGO DEL ESTERO,AR-86,784.5832598
2014,ARGENTINA,AR,COMANDANTE FERNANDEZ,AR-22021,CHACO,AR-22,307.0219259
2014,ARGENTINA,AR,COPO,AR-86056,SANTIAGO DEL ESTERO,AR-86,5326.524326
2014,ARGENTINA,AR,CRUZ ALTA,AR-90014,TUCUMAN,AR-90,42.3132249
2014,ARGENTINA,AR,CRUZ DEL EJE,AR-14028,CORDOBA,AR-14,91.90963048
2014,ARGENTINA,AR,EL ALTO,AR-10056,CATAMARCA,AR-10,18.05332465
2014,ARGENTINA,AR,FIGUEROA,AR-86070,SANTIAGO DEL ESTERO,AR-86,1177.316583
2014,ARGENTINA,AR,FORMOSA,AR-34014,FORMOSA,AR-34,991.6685288
2014,ARGENTINA,AR,FRAY JUSTO SANTA MARIA DE ORO,AR-22043,CHACO,AR-22,47.08827803
2014,ARGENTINA,AR,FRAY MAMERTO ESQUIU,AR-10063,CATAMARCA,AR-10,0.8678517565
2014,ARGENTINA,AR,GENERAL ANGEL V. PENALOZA,AR-46056,LA RIOJA,AR-46,12.89695386
2014,ARGENTINA,AR,GENERAL BELGRANO,AR-22049,CHACO,AR-22,597.9505945
2014,ARGENTINA,AR,GENERAL BELGRANO,AR-46063,LA RIOJA,AR-46,55.52617083
2014,ARGENTINA,AR,GENERAL DONOVAN,AR-22056,CHACO,AR-22,80.09561836
2014,ARGENTINA,AR,GENERAL GUEMES,AR-22063,CHACO,AR-22,1979.295343
2014,ARGENTINA,AR,GENERAL GUEMES,AR-66049,SALTA,AR-66,1080.050505
2014,ARGENTINA,AR,GENERAL JOSE DE SAN MARTIN,AR-66056,SALTA,AR-66,5421.688574
2014,ARGENTINA,AR,GENERAL JUAN F. QUIROGA,AR-46070,LA RIOJA,AR-46,28.52256073
2014,ARGENTINA,AR,GENERAL OBLIGADO,AR-82049,SANTA FE,AR-82,744.8089808
2014,ARGENTINA,AR,GENERAL OCAMPO,AR-46084,LA RIOJA,AR-46,15.3168889
2014,ARGENTINA,AR,GENERAL SAN MARTIN,AR-46091,LA RIOJA,AR-46,197.3090398
2014,ARGENTINA,AR,GENERAL TABOADA,AR-86077,SANTIAGO DEL ESTERO,AR-86,4561.081417
2014,ARGENTINA,AR,GRANEROS,AR-90035,TUCUMAN,AR-90,382.4087412
2014,ARGENTINA,AR,GUASAYAN,AR-86084,SANTIAGO DEL ESTERO,AR-86,49.47763328
2014,ARGENTINA,AR,INDEPENDENCIA,AR-22070,CHACO,AR-22,804.7121491
2014,ARGENTINA,AR,ISCHILIN,AR-14049,CORDOBA,AR-14,170.3299304
2014,ARGENTINA,AR,JIMENEZ,AR-86091,SANTIAGO DEL ESTERO,AR-86,1670.090361
2014,ARGENTINA,AR,JUAN B. ALBERDI,AR-90042,TUCUMAN,AR-90,10.48409302
2014,ARGENTINA,AR,JUAN F. IBARRA,AR-86098,SANTIAGO DEL ESTERO,AR-86,4278.517872
2014,ARGENTINA,AR,JUNIN,AR-74049,SAN LUIS,AR-74,271.6650031
2014,ARGENTINA,AR,LA CANDELARIA,AR-66084,SALTA,AR-66,117.2321492
2014,ARGENTINA,AR,LA COCHA,AR-90049,TUCUMAN,AR-90,42.87291805
2014,ARGENTINA,AR,LAISHI,AR-34021,FORMOSA,AR-34,642.0334066
2014,ARGENTINA,AR,LA PAZ,AR-10070,CATAMARCA,AR-10,61.29496585
2014,ARGENTINA,AR,LA VINA,AR-66098,SALTA,AR-66,101.7415626
2014,ARGENTINA,AR,LEALES,AR-90056,TUCUMAN,AR-90,592.290089
2014,ARGENTINA,AR,LIBERTAD,AR-22077,CHACO,AR-22,32.16648953
2014,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-22084,CHACO,AR-22,104.950904
2014,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-74063,SAN LUIS,AR-74,66.51559483
2014,ARGENTINA,AR,LORETO,AR-86105,SANTIAGO DEL ESTERO,AR-86,74.8606282
2014,ARGENTINA,AR,MAIPU,AR-22091,CHACO,AR-22,1086.337064
2014,ARGENTINA,AR,MATACOS,AR-34028,FORMOSA,AR-34,814.5491765
2014,ARGENTINA,AR,MAYOR LUIS J. FONTANA,AR-22098,CHACO,AR-22,299.4380816
2014,ARGENTINA,AR,METAN,AR-66112,SALTA,AR-66,2521.626794
2014,ARGENTINA,AR,MINAS,AR-14070,CORDOBA,AR-14,21.05952062
2014,ARGENTINA,AR,MITRE,AR-86112,SANTIAGO DEL ESTERO,AR-86,205.0132749
2014,ARGENTINA,AR,MORENO,AR-86119,SANTIAGO DEL ESTERO,AR-86,12286.67581
2014,ARGENTINA,AR,O'HIGGINS,AR-22112,CHACO,AR-22,293.5942577
2014,ARGENTINA,AR,OJO DE AGUA,AR-86126,SANTIAGO DEL ESTERO,AR-86,1327.389972
2014,ARGENTINA,AR,ORAN,AR-66126,SALTA,AR-66,4934.641566
2014,ARGENTINA,AR,PALPALA,AR-38042,JUJUY,AR-38,69.52795085
2014,ARGENTINA,AR,PATINO,AR-34035,FORMOSA,AR-34,10397.18671
2014,ARGENTINA,AR,PELLEGRINI,AR-86133,SANTIAGO DEL ESTERO,AR-86,2996.398676
2014,ARGENTINA,AR,PILAGAS,AR-34042,FORMOSA,AR-34,504.1317353
2014,ARGENTINA,AR,PILCOMAYO,AR-34049,FORMOSA,AR-34,634.5456386
2014,ARGENTINA,AR,PIRANE,AR-34056,FORMOSA,AR-34,1334.134663
2014,ARGENTINA,AR,POCHO,AR-14077,CORDOBA,AR-14,32.24866638
2014,ARGENTINA,AR,PRESIDENCIA DE LA PLAZA,AR-22119,CHACO,AR-22,58.59599552
2014,ARGENTINA,AR,PUNILLA,AR-14091,CORDOBA,AR-14,27.66392023
2014,ARGENTINA,AR,QUEBRACHOS,AR-86140,SANTIAGO DEL ESTERO,AR-86,712.2870258
2014,ARGENTINA,AR,QUITILIPI,AR-22133,CHACO,AR-22,44.26506598
2014,ARGENTINA,AR,RAMON LISTA,AR-34063,FORMOSA,AR-34,2985.257512
2014,ARGENTINA,AR,RIO HONDO,AR-86147,SANTIAGO DEL ESTERO,AR-86,137.8611952
2014,ARGENTINA,AR,RIO SECO,AR-14112,CORDOBA,AR-14,917.1510447
2014,ARGENTINA,AR,RIVADAVIA,AR-66133,SALTA,AR-66,4178.345639
2014,ARGENTINA,AR,RIVADAVIA,AR-86154,SANTIAGO DEL ESTERO,AR-86,1098.609586
2014,ARGENTINA,AR,ROBLES,AR-86161,SANTIAGO DEL ESTERO,AR-86,96.47834217
2014,ARGENTINA,AR,ROSARIO DE LA FRONTERA,AR-66140,SALTA,AR-66,855.8235895
2014,ARGENTINA,AR,ROSARIO VERA PENALOZA,AR-46112,LA RIOJA,AR-46,316.694164
2014,ARGENTINA,AR,SALAVINA,AR-86168,SANTIAGO DEL ESTERO,AR-86,75.34710325
2014,ARGENTINA,AR,SAN ALBERTO,AR-14126,CORDOBA,AR-14,33.56610838
2014,ARGENTINA,AR,SAN COSME,AR-18133,CORRIENTES,AR-18,5.017788172
2014,ARGENTINA,AR,SAN FERNANDO,AR-22140,CHACO,AR-22,137.0008467
2014,ARGENTINA,AR,SAN JAVIER,AR-14133,CORDOBA,AR-14,41.41921565
2014,ARGENTINA,AR,SAN JUSTO,AR-82112,SANTA FE,AR-82,317.7478069
2014,ARGENTINA,AR,SAN LORENZO,AR-22147,CHACO,AR-22,83.85478546
2014,ARGENTINA,AR,SAN MARTIN,AR-86175,SANTIAGO DEL ESTERO,AR-86,517.1500532
2014,ARGENTINA,AR,SAN PEDRO,AR-38063,JUJUY,AR-38,399.9319738
2014,ARGENTINA,AR,SANTA ROSA,AR-10098,CATAMARCA,AR-10,209.353737
2014,ARGENTINA,AR,SARGENTO CABRAL,AR-22154,CHACO,AR-22,100.4521464
2014,ARGENTINA,AR,SARMIENTO,AR-86182,SANTIAGO DEL ESTERO,AR-86,1056.206991
2014,ARGENTINA,AR,SILIPICA,AR-86189,SANTIAGO DEL ESTERO,AR-86,41.82007654
2014,ARGENTINA,AR,SIMOCA,AR-90091,TUCUMAN,AR-90,62.52164683
2014,ARGENTINA,AR,SOBREMONTE,AR-14154,CORDOBA,AR-14,60.54236022
2014,ARGENTINA,AR,TAPENAGA,AR-22161,CHACO,AR-22,94.45646473
2014,ARGENTINA,AR,TRANCAS,AR-90112,TUCUMAN,AR-90,304.8179259
2014,ARGENTINA,AR,TULUMBA,AR-14175,CORDOBA,AR-14,364.7097896
2014,ARGENTINA,AR,VALLE VIEJO,AR-10112,CATAMARCA,AR-10,34.42166192
2014,ARGENTINA,AR,VERA,AR-82133,SANTA FE,AR-82,4102.00226
2015,ARGENTINA,AR,12 DE OCTUBRE,AR-22036,CHACO,AR-22,622.2438567
2015,ARGENTINA,AR,1º DE MAYO,AR-22126,CHACO,AR-22,34.53663593
2015,ARGENTINA,AR,25 DE MAYO,AR-22168,CHACO,AR-22,54.9585804
2015,ARGENTINA,AR,2 DE ABRIL,AR-22039,CHACO,AR-22,102.0422176
2015,ARGENTINA,AR,9 DE JULIO,AR-22105,CHACO,AR-22,648.0067484
2015,ARGENTINA,AR,9 DE JULIO,AR-82077,SANTA FE,AR-82,1066.249363
2015,ARGENTINA,AR,AGUIRRE,AR-86007,SANTIAGO DEL ESTERO,AR-86,394.9936874
2015,ARGENTINA,AR,ALBERDI,AR-86014,SANTIAGO DEL ESTERO,AR-86,3896.433448
2015,ARGENTINA,AR,ALMIRANTE BROWN,AR-22007,CHACO,AR-22,7181.655785
2015,ARGENTINA,AR,AMBATO,AR-10007,CATAMARCA,AR-10,7.053028628
2015,ARGENTINA,AR,ANCASTI,AR-10014,CATAMARCA,AR-10,3.221643135
2015,ARGENTINA,AR,ANTA,AR-66007,SALTA,AR-66,12839.86067
2015,ARGENTINA,AR,ATAMISQUI,AR-86021,SANTIAGO DEL ESTERO,AR-86,30.98199862
2015,ARGENTINA,AR,AVELLANEDA,AR-86028,SANTIAGO DEL ESTERO,AR-86,467.9259421
2015,ARGENTINA,AR,AYACUCHO,AR-74007,SAN LUIS,AR-74,431.7360523
2015,ARGENTINA,AR,BANDA,AR-86035,SANTIAGO DEL ESTERO,AR-86,783.0005452
2015,ARGENTINA,AR,BELGRANO,AR-74014,SAN LUIS,AR-74,519.1014183
2015,ARGENTINA,AR,BELGRANO,AR-86042,SANTIAGO DEL ESTERO,AR-86,341.0886677
2015,ARGENTINA,AR,BERMEJO,AR-22014,CHACO,AR-22,121.7824111
2015,ARGENTINA,AR,BERMEJO,AR-34007,FORMOSA,AR-34,5578.482039
2015,ARGENTINA,AR,CALAMUCHITA,AR-14007,CORDOBA,AR-14,333.6035952
2015,ARGENTINA,AR,CAPAYAN,AR-10042,CATAMARCA,AR-10,23.50636896
2015,ARGENTINA,AR,CAPITAL,AR-10049,CATAMARCA,AR-10,85.51764451
2015,ARGENTINA,AR,CAPITAL,AR-18021,CORRIENTES,AR-18,14.78575847
2015,ARGENTINA,AR,CAPITAL,AR-46014,LA RIOJA,AR-46,294.8301047
2015,ARGENTINA,AR,CAPITAL,AR-86049,SANTIAGO DEL ESTERO,AR-86,164.4669697
2015,ARGENTINA,AR,CERRILLOS,AR-66035,SALTA,AR-66,23.8001514
2015,ARGENTINA,AR,CHACABUCO,AR-22028,CHACO,AR-22,511.5568539
2015,ARGENTINA,AR,CHACABUCO,AR-74028,SAN LUIS,AR-74,246.2972929
2015,ARGENTINA,AR,CHAMICAL,AR-46035,LA RIOJA,AR-46,60.5576367
2015,ARGENTINA,AR,CHOYA,AR-86063,SANTIAGO DEL ESTERO,AR-86,899.7947031
2015,ARGENTINA,AR,COMANDANTE FERNANDEZ,AR-22021,CHACO,AR-22,227.3232098
2015,ARGENTINA,AR,COPO,AR-86056,SANTIAGO DEL ESTERO,AR-86,1521.122551
2015,ARGENTINA,AR,CRUZ ALTA,AR-90014,TUCUMAN,AR-90,33.66331219
2015,ARGENTINA,AR,CRUZ DEL EJE,AR-14028,CORDOBA,AR-14,90.35621261
2015,ARGENTINA,AR,EL ALTO,AR-10056,CATAMARCA,AR-10,16.39708941
2015,ARGENTINA,AR,FIGUEROA,AR-86070,SANTIAGO DEL ESTERO,AR-86,669.0502847
2015,ARGENTINA,AR,FORMOSA,AR-34014,FORMOSA,AR-34,617.67997
2015,ARGENTINA,AR,FRAY JUSTO SANTA MARIA DE ORO,AR-22043,CHACO,AR-22,91.41090762
